,Time_Gyr,[Fe/H]_Type4_Mean,[O/H]_Type4_Mean,[O/Fe]_Type4_Mean,[Fe/H]_Type0_Mean,[O/H]_Type0_Mean,[O/Fe]_Type0_Mean,[Fe/H]_Type0_30ckpc_Mean,[O/H]_Type0_30ckpc_Mean,[O/Fe]_Type0_30ckpc_Mean
112,11.3406139,-0.12907211861553594,0.12691174278305437,0.25598386139859036,-0.2989998454229891,-0.09218731124142969,0.2068125341815594,0.1285995263481117,0.3256726832988549,0.1970731569507432
113,11.5271559,-0.12566464555628337,0.12967905284496692,0.25534369840125015,-0.2923469079716343,-0.08619103182807408,0.2061558761435601,0.12510970806764574,0.32208020294378104,0.19697049487613524
114,11.6524544,-0.12336552518074874,0.13154117152445807,0.25490669670520677,-0.29019199648460087,-0.08467283134950292,0.20551916513509808,0.14655933249586506,0.3416220207906065,0.19506268829474124
115,11.8417883,-0.11969911862536761,0.1345960751877256,0.2542951938130933,-0.2981609381868599,-0.09374093117773917,0.20442000700912066,0.17395644588528922,0.36564445964823683,0.1916880137629475
116,11.9689232,-0.11715807642331565,0.13670343279611694,0.25386150921943257,-0.2946429368758845,-0.0909133595354424,0.203729577340442,0.16853164478989838,0.3593375098224727,0.1908058650325742
117,12.1609735,-0.11255895150706785,0.14050453079526162,0.2530634823023293,-0.291377100806926,-0.08827678647021903,0.203100314336707,0.176890029140439,0.36778767757920255,0.1908976484387636
118,12.3546162,-0.10807458589851028,0.14425893889165786,0.2523335247901683,-0.2901063985706,-0.08790589261936549,0.2022005059512344,0.22113459157898627,0.40908512722345536,0.18795053564446906
119,12.4845818,-0.10523373473607371,0.14665507569975372,0.2518888104358276,-0.2924249914763582,-0.09086236364710013,0.20156262782925813,0.21459391741012163,0.4023365336606831,0.1877426162505615
120,12.6808145,-0.10102467867806882,0.15019181133837067,0.25121649001643936,-0.28831431904186966,-0.0879366248585459,0.20037769418332355,0.19594093698510565,0.38334815265746996,0.1874072156723644
121,12.8124798,-0.09840969447783907,0.1523953919647533,0.25080508644259253,-0.28325580394928196,-0.08384495058029609,0.1994108533689857,0.21218370205796816,0.3979575492369757,0.18577384717900763
122,13.0112207,-0.094582117385506,0.15561788920035877,0.250200006585865,-0.27829943041884203,-0.08028751497633452,0.19801191544250757,0.20947036304566663,0.3927403440505206,0.18326998100485378
123,13.1445304,-0.09193244771699871,0.15784459195406655,0.24977703967106551,-0.2880710707095108,-0.0903611601109425,0.1977099105985684,0.21514904704029572,0.3972269711112507,0.18207792407095516
124,13.3456961,-0.08828292149722229,0.16090453163326401,0.24918745313048604,-0.28914658331010945,-0.09226369093394314,0.1968828923761662,0.22167441561589465,0.40165861176499845,0.17998419614910394
125,13.4805942,-0.08593434543626359,0.16287585318389192,0.24881019862015585,-0.2847290942083048,-0.08857708609570764,0.19615200811259717,0.2225388888582975,0.4013373418604344,0.1787984530021371
126,13.6841,-0.08268893807952456,0.16558160595178184,0.24827054403130663,-0.27364129414231325,-0.07885393261594822,0.1947873615263649,0.23072666415934448,0.40728917749996335,0.17656251334061882
127,13.8205298,-0.08056499213711843,0.16737097555754712,0.24793596769466528,-0.2703865721041647,-0.07640007112387077,0.193986500980294,0.23732436050114086,0.41158530769139207,0.17426094719025123
